UFID,Set,Year,Project,LoadSlope,AvgShortLength,SWGarea,AngusGBC,BrahmanGBC
900079,9,2018,Semin,31.077577,4.8642,317.56,0.69031,0.30969
900080,9,2018,Semin,41.8395695,6.6118,283.67,0.690167,0.309833
900081,9,2018,Semin,30.2409922,4.218,306.41,0.721345,0.278655
900082,9,2018,Semin,21.2451233,5.9774,412.3,0.611445,0.388555
900083,9,2018,Semin,36.0351167,6.84,200.26,0.784852,0.215148
900084,9,2018,Semin,37.3571273,6.755,130.48,0.750193,0.249807
900085,9,2018,Semin,35.3741114,7.3688,145.6,0.791088,0.208912
900086,9,2018,Semin,26.3885707,5.939,195.67,0.791272,0.208728
900087,9,2018,Semin,27.0599042,5.5934,242.82,0.675062,0.324938
900088,9,2018,Semin,36.7271066,4.7586,191.49,0.644907,0.355093
900089,9,2018,Semin,40.5278871,7.117,227.42,0.714163,0.285837
900090,9,2018,Semin,18.7250406,4.525,142.93,0.651345,0.348655
900091,9,2018,Semin,16.8349786,4.3282,148.89,0.755178,0.244822
900092,9,2018,Semin,8.3658483,7.0816,403.78,0.597755,0.402245
900093,9,2018,Semin,26.3575861,4.8874,146.62,0.695813,0.304187
900094,9,2018,Semin,27.0392478,5.635,176.36,0.718911,0.281089
900095,9,2018,Semin,NA,6.0936,NA,0.734009,0.265991
900097,9,2018,Semin,26.4298836,6.2724,215.22,0.750629,0.249371
900098,9,2018,Semin,30.2719768,3.8682,215.47,0.676113,0.323887
900099,9,2018,Semin,27.0082632,4.0884,212.67,0.669585,0.330415
900100,9,2018,Semin,32.2136799,4.7062,182.84,0.71666,0.28334
900101,9,2018,Semin,28.9809509,5.141,121.53,0.718526,0.281474
900102,9,2018,Semin,30.282305,3.7896,278.67,0.731566,0.268434
900103,9,2018,Semin,33.0812493,5.7252,714.71,0.682597,0.317403
900104,9,2018,Semin,29.0016073,2.8684,243.59,0.679524,0.320476
900106,9,2018,Semin,29.135874,4.8422,428.22,0.756876,0.243124
900107,9,2018,Semin,43.7812725,5.063,254.41,0.685072,0.314928
900108,9,2018,Semin,50.1950895,3.8256,166.58,0.62629,0.37371
900110,9,2018,Semin,19.9231127,5.8588,196.37,0.72721,0.27279
900111,9,2018,Semin,23.1764981,5.1192,246.71,0.781863,0.218137
900114,9,2018,Semin,23.1455135,4.4056,674.84,0.723909,0.276091
900115,9,2018,Semin,27.0082632,4.5576,308.17,0.724113,0.275887
900116,9,2018,Semin,27.6692685,6.0638,262.49,0.629487,0.370513
900117,9,2018,Semin,34.9919678,5.864,362.02,0.762286,0.237714
900118,9,2018,Semin,25.8824885,4.1002,366.85,0.699867,0.300133
900119,9,2018,Semin,30.2100076,3.502,227.24,0.683092,0.316908
900120,9,2018,Semin,17.351389,5.2354,294.05,0.690933,0.309067
900121,9,2018,Semin,30.8813411,4.3288,86.85,0.772037,0.227963
900122,9,2018,Semin,22.525821,5.0786,210.1,0.767339,0.232661
900123,9,2018,Semin,21.8648157,3.9682,185,0.704956,0.295044
900124,9,2018,Semin,20.584118,5.568,173.24,0.694675,0.305325
900125,9,2018,Semin,20.5944462,5.0706,160.57,0.722683,0.277317
900126,9,2018,Semin,37.987148,8.6538,154.98,0.728892,0.271108
900127,9,2018,Semin,28.3302738,4.1534,282.46,0.634069,0.365931
900128,9,2018,Semin,27.0082632,5.0188,296.24,0.806282,0.193718
900129,9,2018,Semin,21.2141387,3.3452,486.44,0.709027,0.290973
900130,9,2018,Semin,16.8349786,3.345,149.26,0.692493,0.307507
900131,9,2018,Semin,22.5051646,4.0172,251.36,0.539223,0.460777
900132,9,2018,Semin,27.7209095,5.3358,189.08,0.792417,0.207583
900133,9,2018,Semin,29.6109715,4.1822,182.81,0.623365,0.376635
900134,9,2018,Semin,26.3988989,4.576,227.34,0.664871,0.335129
900135,9,2018,Semin,32.1826953,5.5812,191.76,0.623114,0.376886
900136,9,2018,Semin,19.9437691,16.99,292.02,0.795099,0.204901
900138,9,2018,Semin,20.0470512,4.5776,203.11,0.619169,0.380831
900139,9,2018,Semin,32.2136799,4.4412,288.3,0.578636,0.421364
900140,9,2018,Semin,32.1930235,3.5016,286.64,0.730311,0.269689
900141,9,2018,Semin,23.1661699,3.1284,307.43,0.764025,0.235975
900142,9,2018,Semin,30.282305,3.344,261.8,0.673431,0.326569
900143,9,2018,Semin,28.9602944,4.3386,345.7,0.663694,0.336306
900144,9,2018,Semin,32.2033517,4.798,174.29,0.823096,0.176904
900145,9,2018,Semin,26.997935,6.3316,58.51,0.832716,0.167284
900146,9,2018,Semin,21.8544875,5.0294,139.06,0.751197,0.248803
900147,9,2018,Semin,20.5944462,3.6324,124.19,0.590777,0.409223
900148,9,2018,Semin,50.8354384,4.408,233.54,0.639282,0.360718
900149,9,2018,Semin,36.6651374,4.0778,149.75,0.698257,0.301743
900150,9,2018,Semin,37.3158145,4.7588,546.29,0.731425,0.268575
900151,9,2018,Semin,23.7961906,3.6738,202.63,0.616454,0.383546
900152,9,2018,Semin,24.4468677,5.0286,347.86,0.708906,0.291094
900153,9,2018,Semin,21.2451233,3.102,278.47,0.690924,0.309076
900154,9,2018,Semin,15.4406705,4.6864,363.74,0.566159,0.433841
900155,9,2018,Semin,26.3782425,4.6292,417.46,0.657203,0.342797
900156,9,2018,Semin,26.4092271,3.6336,463.24,0.690618,0.309382
900157,9,2018,Semin,62.4340157,3.854,255.95,0.747966,0.252034
900158,9,2018,Semin,27.0289196,4.4854,308.97,0.706781,0.293219
900160,9,2018,Semin,27.6589403,3.0644,391.12,0.798228,0.201772
900161,9,2018,Semin,34.1037419,5.052,365.99,0.779668,0.220332
900162,9,2018,Semin,35.3844396,3.7054,315.34,0.705794,0.294206
900163,9,2018,Semin,36.0351167,3.355,192.01,0.634773,0.365227
900164,9,2018,Semin,21.8854722,5.1946,240,0.720582,0.279418
900165,9,2018,Semin,39.9185228,4.2528,316.91,0.758051,0.241949
900166,9,2018,Semin,27.7002531,4.203,166.12,0.674295,0.325705
900167,9,2018,Semin,34.1450547,5.37,399.78,0.735017,0.264983
900168,9,2018,Semin,36.6754656,4.3186,126.92,0.785269,0.214731
900169,9,2018,Semin,33.4427366,4.288,389.1,0.680265,0.319735
900170,9,2018,Semin,35.4050961,4.734,375.71,0.716128,0.283872
900171,9,2018,Semin,39.8462254,6.2242,298.94,0.798446,0.201554
900172,9,2018,Semin,20.6254308,4.1688,351.2,0.754844,0.245156
900173,9,2018,Semin,28.9189816,3.6096,506.52,0.521276,0.478724
900174,9,2018,Semin,26.4092271,3.742,466.09,0.658182,0.341818
900175,9,2018,Semin,50.1744331,3.949,219.51,0.760173,0.239827
900176,9,2018,Semin,41.271518,5.0208,331.63,0.687072,0.312928
900177,9,2018,Semin,34.0934137,3.0306,186.52,0.742682,0.257318
900178,9,2018,Semin,26.4092271,3.7816,311.17,0.68825,0.31175
900179,9,2018,Semin,32.1826953,3.4394,235.88,0.799862,0.200138
900181,9,2018,Semin,29.6109715,4.879,263.78,0.706601,0.293399
900182,9,2018,Semin,37.987148,6.0694,341.54,0.762905,0.237095
900183,9,2018,Semin,37.3467991,4.0056,248.5,0.676255,0.323745
900184,9,2018,Semin,25.7378936,4.141,107.79,0.702788,0.297212
900185,9,2018,Semin,25.0975448,3.5066,339.55,0.739727,0.260273
900186,9,2018,Semin,28.3096174,3.0128,256.47,0.708685,0.291315
900187,9,2018,Semin,19.9747537,2.3218,166.09,0.737125,0.262875
900188,9,2018,Semin,39.9391793,7.8034,279.14,0.725227,0.274773
900189,9,2018,Semin,41.767272,5.1848,423.49,0.528369,0.471631
900190,9,2018,Semin,10.9995412,5.5746,194.43,0.730635,0.269365
900191,9,2018,Semin,16.7316965,6.4568,342.61,0.762489,0.237511
900192,9,2018,Semin,38.6378251,7.6234,371.71,0.656051,0.343949
900193,9,2018,Semin,20.6047744,7.4122,262.45,0.611626,0.388374
900194,9,2018,Semin,29.6006433,5.603,297.8,0.717401,0.282599
900195,9,2018,Semin,23.1351853,4.2808,279.34,0.570692,0.429308
900196,9,2018,Semin,45.6713345,4.229,426.16,0.647196,0.352804
900197,9,2018,Semin,18.694056,7.8344,223.34,0.545006,0.454994
900198,9,2018,Semin,25.7895347,5.5772,255.23,0.688229,0.311771
900199,9,2018,Semin,41.8085848,6.036,448.04,0.799757,0.200243
900200,9,2018,Semin,35.4464089,6.7014,359.49,0.715253,0.284747
170001,17,2021,Wes,27.7581427,12.4524,NA,0.678283,0.321717
170002,17,2021,Wes,33.7388642,10.3168,545.8,0.636289,0.363711
170003,17,2021,Wes,24.2646418,10.2338,343.02,0.665719,0.334281
170004,17,2021,Wes,25.4607861,4.6118,432.25,0.690431,0.309569
170005,17,2021,Wes,31.9161681,13.6258,292.4,0.7112,0.2888
170006,17,2021,Wes,41.4378566,13.0594,375.94,0.711324,0.288676
170007,17,2021,Wes,22.5083982,9.7822,434.58,0.726769,0.273231
170008,17,2021,Wes,27.7866223,6.5556,229.77,0.690323,0.309677
170009,17,2021,Wes,24.2931214,10.0722,447.71,0.646315,0.353685
170010,17,2021,Wes,24.2551486,9.7414,213.5,0.653939,0.346061
170011,17,2021,Wes,30.8149559,8.9216,159.38,0.72024,0.27976
170012,17,2021,Wes,23.6570764,7.0786,183.94,0.65234,0.34766
170013,17,2021,Wes,22.5178914,6.1654,591.32,0.638129,0.361871
170015,17,2021,Wes,24.8817004,5.8418,258.9,0.741433,0.258567
170016,17,2021,Wes,24.2551486,10.4358,377.46,0.671858,0.328142
170017,17,2021,Wes,25.4417997,6.687,763.85,0.728181,0.271819
170018,17,2021,Wes,43.1941002,7.0544,492.71,0.624211,0.375789
170019,17,2021,Wes,15.9675773,7.9574,382.25,0.662956,0.337044
170020,17,2021,Wes,23.0495111,10.824,477.93,0.676554,0.323446
170021,17,2021,Wes,29.637798,8.7698,143.9,0.636543,0.363457
170022,17,2021,Wes,NA,3.5596,279.73,0.672351,0.327649
170023,17,2021,Wes,25.4228133,17.023,269.46,0.727095,0.272905
170024,17,2021,Wes,40.8492777,8.8806,355.85,0.712827,0.287173
170025,17,2021,Wes,24.2456554,8.282,157.31,0.706163,0.293837
170026,17,2021,Wes,23.0590043,12.0274,275.92,0.710749,0.289251
170027,17,2021,Wes,24.2551486,11.4004,366.32,0.726127,0.273873
170028,17,2021,Wes,23.0874839,10.5458,323.5,0.672168,0.327832
170029,17,2021,Wes,NA,12.2934,449.11,0.617721,0.382279
170030,17,2021,Wes,31.954141,10.2358,239.99,0.690196,0.309804
170031,17,2021,Wes,20.7331681,11.7474,293.63,0.692042,0.307958
170032,17,2021,Wes,NA,9.2566,413.35,0.647094,0.352906
170033,17,2021,Wes,37.8684101,12.2958,236.42,0.665321,0.334679
170034,17,2021,Wes,31.365562,7.7452,339.22,0.634358,0.365642
170035,17,2021,Wes,28.3846944,11.458,488.43,0.685919,0.314081
170036,17,2021,Wes,26.6569304,7.6946,436.39,0.65884,0.34116
170037,17,2021,Wes,24.2646418,15.144,442.4,0.701313,0.298687
170038,17,2021,Wes,22.4799185,7.9434,442.57,0.719615,0.280385
170039,17,2021,Wes,21.3027606,6.646,486.41,0.662523,0.337477
170041,17,2021,Wes,33.729371,12.139,226.14,0.702235,0.297765
170042,17,2021,Wes,24.8722072,11.7316,246.52,0.687908,0.312092
170043,17,2021,Wes,17.7333141,11.6814,260.95,0.654994,0.345006
170044,17,2021,Wes,26.5999712,9.7394,372.05,0.704456,0.295544
170045,17,2021,Wes,26.5999712,16.6842,218.74,0.652541,0.347459
170046,17,2021,Wes,23.0874839,6.9468,317.32,0.597078,0.402922
170047,17,2021,Wes,31.3465756,12.175,NA,0.764912,0.235088
170048,17,2021,Wes,21.2837742,8.3504,324.73,0.676567,0.323433
170049,17,2021,Wes,34.2894703,5.0382,366.98,0.681643,0.318357
170050,17,2021,Wes,23.6665696,6.1378,283.87,0.697066,0.302934
170051,17,2021,Wes,23.6570764,9.8826,305.62,0.635286,0.364714
170052,17,2021,Wes,NA,6.815,463.62,0.689271,0.310729
170053,17,2021,Wes,23.6760629,6.7684,566.39,0.671418,0.328582
170054,17,2021,Wes,30.1789109,9.2064,291.55,0.665445,0.334555
170055,17,2021,Wes,20.1066163,10.4974,190.84,0.698278,0.301722
170056,17,2021,Wes,22.4799185,10.0668,520.96,0.681098,0.318902
170057,17,2021,Wes,40.2322191,5.8172,512.23,0.6384,0.3616
170058,17,2021,Wes,18.3313863,11.7606,160.86,0.736219,0.263781
170059,17,2021,Wes,21.2837742,9.6796,467.9,0.665506,0.334494
170060,17,2021,Wes,21.3122539,11.1226,271.58,0.713298,0.286702
170061,17,2021,Wes,30.7390102,8.6918,291.27,0.642841,0.357159
170062,17,2021,Wes,26.001899,10.5968,356.69,0.645077,0.354923
170063,17,2021,Wes,22.4799185,6.8862,368.6,0.687364,0.312636
170064,17,2021,Wes,33.1407921,6.6712,193.88,0.711724,0.288276
170065,17,2021,Wes,31.365562,6.6054,324.02,0.679463,0.320537
170066,17,2021,Wes,24.2551486,8.1102,364.6,0.63592,0.36408
170067,17,2021,Wes,23.6855561,13.5118,277.06,0.663103,0.336897
170068,17,2021,Wes,30.1504313,10.4528,565.53,0.670952,0.329048
170069,17,2021,Wes,23.0590043,14.1954,378.82,0.690579,0.309421
170070,17,2021,Wes,25.4228133,12.6958,279.33,0.700568,0.299432
170071,17,2021,Wes,27.8151019,13.014,490.47,0.653909,0.346091
170072,17,2021,Wes,38.4285094,9.9554,415.46,0.656839,0.343161
170073,17,2021,Wes,24.8532208,11.0052,308.02,0.683434,0.316566
170074,17,2021,Wes,31.3750552,9.6532,313.87,0.669022,0.330978
170075,17,2021,Wes,31.9826206,7.2918,381.7,0.710857,0.289143
170076,17,2021,Wes,32.5996792,8.0946,287.36,0.72704,0.27296
170077,17,2021,Wes,36.0362208,13.462,233.33,0.714276,0.285724
170078,17,2021,Wes,25.4323065,6.6744,246.59,0.62855,0.37145
170079,17,2021,Wes,NA,12.3796,533.88,0.79889,0.20111
170080,17,2021,Wes,24.8437275,11.2552,627.81,0.66804,0.33196
170081,17,2021,Wes,36.6437861,9.251,409.93,0.717365,0.282635
170082,17,2021,Wes,23.0590043,4.1846,279.95,0.742429,0.257571
170083,17,2021,Wes,26.0588583,12.6852,241.56,0.684799,0.315201
170084,17,2021,Wes,36.6532793,11.3564,517.85,0.687003,0.312997
170085,17,2021,Wes,19.499051,11.3848,452.19,0.685594,0.314406
170086,17,2021,Wes,27.7961155,9.0766,366.61,0.677421,0.322579
170087,17,2021,Wes,29.590332,9.8308,626.45,0.709505,0.290495
170088,17,2021,Wes,30.7959695,9.0952,218.58,0.693725,0.306275
170089,17,2021,Wes,14.771433,10.8764,456.98,0.684113,0.315887
170090,17,2021,Wes,21.2837742,11.6852,463.59,0.655604,0.344396
170091,17,2021,Wes,24.274135,15.184,362.89,0.708059,0.291941
170092,17,2021,Wes,21.3122539,7.017,274.73,0.736615,0.263385
170093,17,2021,Wes,38.4949619,8.4236,313.66,0.689447,0.310553
170094,17,2021,Wes,28.4131741,9.526,477.4,0.673511,0.326489
170096,17,2021,Wes,30.729517,9.1358,212.59,0.686823,0.313177
170097,17,2021,Wes,26.5999712,11.433,317.25,0.714128,0.285872
170098,17,2021,Wes,17.7523005,10.5494,271.5,0.705709,0.294291
170099,17,2021,Wes,22.4799185,6.3598,179.65,0.668875,0.331125
170100,17,2021,Wes,33.7198778,10.1884,265.58,0.655453,0.344547
170101,17,2021,Wes,24.7962615,14.8842,245.36,0.643926,0.356074
170102,17,2021,Wes,18.9294584,8.2722,325.02,0.740273,0.259727
170103,17,2021,Wes,26.6189576,13.2908,297.27,0.70839,0.29161
170104,17,2021,Wes,21.2837742,11.9364,100.04,0.648797,0.351203
170105,17,2021,Wes,47.9217182,12.2706,279.61,0.673293,0.326707
170106,17,2021,Wes,43.2035934,12.561,280.07,0.67956,0.32044
170107,17,2021,Wes,33.7103846,10.7904,249.99,0.709547,0.290453
170108,17,2021,Wes,30.7390102,9.1814,223.68,0.660988,0.339012
170109,17,2021,Wes,25.4417997,14.3062,361.38,0.731996,0.268004
170110,17,2021,Wes,28.9827666,9.5932,301,0.694442,0.305558
170111,17,2021,Wes,34.3084568,17.5196,296.9,0.725801,0.274199
170112,17,2021,Wes,38.409523,13.5056,628.02,0.633908,0.366092
170113,17,2021,Wes,32.5237335,9.1498,197.4,0.676302,0.323698
170114,17,2021,Wes,23.0779907,10.9146,325.72,0.633469,0.366531
170115,17,2021,Wes,43.1656206,15.4232,356.67,0.696153,0.303847
170116,17,2021,Wes,40.184753,13.4184,371.46,0.694957,0.305043
170117,17,2021,Wes,27.2075365,9.5492,208.62,0.660729,0.339271
170118,17,2021,Wes,39.0550612,9.5548,468.83,0.655025,0.344975
170119,17,2021,Wes,38.4380026,14.8326,464.14,0.663086,0.336914
170120,17,2021,Wes,40.2512055,9.2042,530.79,0.685541,0.314459
170121,17,2021,Wes,33.6629186,6.311,387.75,0.652819,0.347181
170122,17,2021,Wes,21.8913396,7.1404,486.94,0.596469,0.403531
170124,17,2021,Wes,33.6913982,9.5784,317.23,0.607609,0.392391
170125,17,2021,Wes,33.7673439,9.9718,166.52,0.700069,0.299931
170126,17,2021,Wes,21.3312403,15.7054,326.4,0.68077,0.31923
170127,17,2021,Wes,30.7864763,12.1792,297.71,0.717898,0.282102
170128,17,2021,Wes,35.5615603,13.7574,242.72,0.680165,0.319835
170129,17,2021,Wes,NA,12.2162,188.68,0.700769,0.299231
170131,17,2021,Wes,25.4607861,8.651,282.64,0.676603,0.323397
170132,17,2021,Wes,36.0741936,19.2822,323.63,0.739583,0.260417
170133,17,2021,Wes,31.318096,13.8944,486.04,0.663629,0.336371
170134,17,2021,Wes,24.2931214,12.9762,398.07,0.663032,0.336968
170135,17,2021,Wes,34.2704839,9.9854,297.33,0.68762,0.31238
170136,17,2021,Wes,40.8302912,12.3282,368.42,0.683009,0.316991
170137,17,2021,Wes,31.3275892,10.7432,NA,0.627077,0.372923
170138,17,2021,Wes,28.3846944,10.2052,305.03,0.683664,0.316336
170139,17,2021,Wes,23.63809,12.362,598.75,0.747793,0.252207
170140,17,2021,Wes,17.7807802,12.63,295.04,0.751226,0.248774
170142,17,2021,Wes,26.6474372,7.9634,325.52,0.595162,0.404838
170143,17,2021,Wes,27.1505773,9.0436,492.25,0.682946,0.317054
170144,17,2021,Wes,26.6094644,10.8358,356.46,0.646768,0.353232
170145,17,2021,Wes,36.6912522,11.4306,252.63,0.665428,0.334572
170146,17,2021,Wes,30.1694177,20.5416,373.26,0.669244,0.330756
170147,17,2021,Wes,17.7902734,16.1192,319.56,0.677247,0.322753
170148,17,2021,Wes,29.5428659,7.1226,188.34,0.68302,0.31698
170149,17,2021,Wes,21.2837742,10.8946,500.14,0.656106,0.343894
170150,17,2021,Wes,26.0303786,11.5988,NA,0.672391,0.327609
170151,17,2021,Wes,34.8780493,11.1588,171.2,0.714766,0.285234
170152,17,2021,Wes,34.31795,8.0212,323.8,0.639105,0.360895
170153,17,2021,Wes,30.7674899,7.701,270.64,0.668673,0.331327
170154,17,2021,Wes,24.2646418,16.241,252.17,0.69255,0.30745
170155,17,2021,Wes,40.7258659,10.0936,255.79,0.656184,0.343816
170156,17,2021,Wes,27.2360162,7.18,375.13,0.576857,0.423143
170157,17,2021,Wes,19.4800645,11.6484,256.69,0.74585,0.25415
170158,17,2021,Wes,35.5235875,7.074,222.53,0.707608,0.292392
170159,17,2021,Wes,30.1314449,10.6844,468,0.712414,0.287586
170160,17,2021,Wes,34.2989636,12.9818,339.2,0.72118,0.27882
170161,17,2021,Wes,29.5428659,14.6546,167.63,0.727846,0.272154
170162,17,2021,Wes,28.4036809,10.9366,152.52,0.683427,0.316573
170163,17,2021,Wes,22.498905,8.5078,71.09,0.706578,0.293422
170164,17,2021,Wes,34.8400765,6.6212,283.8,0.711471,0.288529
170165,17,2021,Wes,33.6913982,14.136,286.23,0.665905,0.334095
170166,17,2021,Wes,41.409377,9.069,351.18,0.664716,0.335284
170167,17,2021,Wes,25.4417997,NA,NA,0.66031,0.33969
170168,17,2021,Wes,13.0056961,11.31,260.07,0.728834,0.271166
170169,17,2021,Wes,15.9675773,7.4086,284.89,0.647588,0.352412
170170,17,2021,Wes,21.2932674,12.9316,85.98,0.737463,0.262537
170171,17,2021,Wes,31.2326571,10.1374,123.97,0.642004,0.357996
170172,17,2021,Wes,30.1599245,13.3648,95.92,0.694423,0.305577
170173,17,2021,Wes,36.0836868,11.4376,54.8,0.743787,0.256213
170174,17,2021,Wes,26.6474372,7.3152,558.16,0.595228,0.404772
170175,17,2021,Wes,NA,7.832,330.88,0.664458,0.335542
170176,17,2021,Wes,28.4131741,9.7216,194.95,0.658226,0.341774
170177,17,2021,Wes,27.226523,8.2996,235.94,0.655479,0.344521
170178,17,2021,Wes,36.7102386,11.2414,207.59,0.737285,0.262715
170179,17,2021,Wes,31.3845484,9.272,374.6,0.646035,0.353965
170180,17,2021,Wes,32.5332267,11.2466,194.3,0.788619,0.211381
170181,17,2021,Wes,39.0550612,11.103,409.75,0.719603,0.280397
170182,17,2021,Wes,42.6055213,11.2786,147.05,0.741197,0.258803
170183,17,2021,Wes,37.8304372,7.3856,484.51,0.644908,0.355092
170184,17,2021,Wes,30.7579967,8.4016,170.77,0.624042,0.375958
170185,17,2021,Wes,38.4380026,9.8254,201.01,0.728949,0.271051
170186,17,2021,Wes,29.001753,16.5638,211.09,0.683993,0.316007
170187,17,2021,Wes,27.7961155,12.73,200.82,0.655332,0.344668
170188,17,2021,Wes,34.8685561,7.3544,197.58,0.734869,0.265131
170189,17,2021,Wes,18.3029066,8.729,440.04,0.661495,0.338505
170190,17,2021,Wes,53.7695349,7.576,79.76,0.701585,0.298415
170191,17,2021,Wes,21.2647878,10.0634,241.04,0.662801,0.337199
170192,17,2021,Wes,41.5422819,7.9532,215.38,0.714897,0.285103
170193,17,2021,Wes,40.8397844,7.1176,428.24,0.637815,0.362185
170194,17,2021,Wes,37.8779033,22.7532,179.38,0.699467,0.300533
170195,17,2021,Wes,27.7961155,6.5544,104.88,0.722946,0.277054
170196,17,2021,Wes,31.3275892,7.5246,257.93,0.676753,0.323247
170197,17,2021,Wes,40.2322191,9.8098,138.22,0.663604,0.336396
170198,17,2021,Wes,20.1066163,6.3648,309.48,0.627351,0.372649
170199,17,2021,Wes,43.2130867,7.0116,236.45,0.688219,0.311781
170200,17,2021,Wes,NA,16.9832,177.55,0.64031,0.35969
170201,17,2021,Wes,27.7771291,9.7354,219.85,0.704209,0.295791
170202,17,2021,Wes,18.3598659,10.2098,225.68,0.584648,0.415352
170203,17,2021,Wes,34.2704839,11.5174,348.77,0.645641,0.354359
170205,17,2021,Wes,NA,19.2144,215.6,0.666878,0.333122
170206,17,2021,Wes,20.7236749,7.0826,498.91,0.700989,0.299011
170207,17,2021,Wes,30.7674899,8.3812,119.06,0.716867,0.283133
170208,17,2021,Wes,34.8875425,8.9414,260.06,0.627492,0.372508
170209,17,2021,Wes,40.8302912,20.6814,127.73,0.686447,0.313553
170210,17,2021,Wes,37.8589169,13.7658,283.3,0.606738,0.393262
170211,17,2021,Wes,27.2075365,7.6272,168.45,0.670873,0.329127
170212,17,2021,Wes,23.0969771,6.8086,216.59,0.636359,0.363641
170213,17,2021,Wes,31.365562,12.6862,319.88,0.692757,0.307243
170214,17,2021,Wes,28.9353006,10.2796,390.68,0.647498,0.352502
170215,17,2021,Wes,33.7198778,8.295,164.39,0.670672,0.329328
170216,17,2021,Wes,29.001753,10.2692,440.63,0.707281,0.292719
170217,17,2021,Wes,29.5808388,10.2838,382.82,0.738365,0.261635
170218,17,2021,Wes,25.4512929,10.1312,396.65,0.739314,0.260686
170219,17,2021,Wes,17.7238209,11.568,341.69,0.625435,0.374565
170220,17,2021,Wes,34.9255153,12.763,233.65,0.639425,0.360575
170221,17,2021,Wes,34.2799771,12.8062,300.1,0.714607,0.285393
170222,17,2021,Wes,32.5806927,17.7948,65.96,0.678767,0.321233
170223,17,2021,Wes,30.1599245,13.3234,389.27,0.802255,0.197745
170224,17,2021,Wes,31.365562,11.4842,334.76,0.731222,0.268778
170225,17,2021,Wes,27.8056087,3.5946,91.3,0.66077,0.33923
180001,18,2021,Wes,46.0900861,6.5014,434.24,0.725239,0.274761
180002,18,2021,Wes,35.6757691,8.8634,317.97,0.734508,0.265492
180003,18,2021,Wes,NA,8.5388,325.27,0.584499,0.415501
180004,18,2021,Wes,36.4052202,6.413,195.01,0.725399,0.274601
180005,18,2021,Wes,46.1237531,10.09,30.39,0.596386,0.403614
180006,18,2021,Wes,19.5941783,NA,269.37,0.719735,0.280265
180007,18,2021,Wes,NA,9.4452,153.29,0.641664,0.358336
180008,18,2021,Wes,38.4476832,6.9276,201.13,0.657466,0.342534
180009,18,2021,Wes,43.4079506,7.9522,248.4,0.646637,0.353363
180010,18,2021,Wes,27.9772546,11.6322,259.14,0.671068,0.328932
180011,18,2021,Wes,34.3178678,10.8528,185.79,0.694922,0.305078
180012,18,2021,Wes,32.1744039,8.5954,138.81,0.705747,0.294253
180013,18,2021,Wes,42.038827,NA,338.45,0.694606,0.305394
180014,18,2021,Wes,17.4843813,10.2704,165.68,0.67223,0.32777
180015,18,2021,Wes,39.2108013,8.6826,316.38,0.765824,0.234176
180016,18,2021,Wes,34.2729786,8.3124,513.53,0.735792,0.264208
180017,18,2021,Wes,26.574464,8.3392,138.66,0.675038,0.324962
180018,18,2021,Wes,35.6869914,7.1462,429.16,0.705203,0.294797
180019,18,2021,Wes,46.8532041,7.6378,159.66,0.649592,0.350408
180020,18,2021,Wes,46.1013084,7.3196,249.05,0.69164,0.30836
180021,18,2021,Wes,43.4191729,8.8388,190.48,0.676437,0.323563
180022,18,2021,Wes,39.895363,8.5756,264.37,0.69985,0.30015
180023,18,2021,Wes,37.0448927,11.7046,509.6,0.710875,0.289125
180024,18,2021,Wes,49.6812299,13.5794,285.43,0.71964,0.28036
180025,18,2021,Wes,38.4364609,6.1388,240.23,0.65935,0.34065
180026,18,2021,Wes,32.8477434,12.6526,386.12,0.685843,0.314157
180027,18,2021,Wes,55.9320645,9.0228,311.56,0.688279,0.311721
180028,18,2021,Wes,17.4956037,10.9886,278.22,0.686415,0.313585
180029,18,2021,Wes,37.7518991,12.7164,377.89,0.632733,0.367267
180030,18,2021,Wes,27.9884769,7.7474,166.37,0.656977,0.343023
180031,18,2021,Wes,45.5289699,11.1854,160.38,0.658361,0.341639
180032,18,2021,Wes,36.3378862,NA,526.39,0.680415,0.319585
180033,18,2021,Wes,35.6645468,6.9432,267.79,0.614856,0.385144
180034,18,2021,Wes,37.089782,6.5092,265.14,0.706161,0.293839
180035,18,2021,Wes,32.836521,5.8536,199.33,0.688278,0.311722
180036,18,2021,Wes,46.9205381,NA,368.66,0.752498,0.247502
180038,18,2021,Wes,48.9293341,6.1752,320.53,0.655276,0.344724
180039,18,2021,Wes,44.0588454,10.258,309.63,0.688811,0.311189
180040,18,2021,Wes,67.0982773,7.373,17.67,0.709947,0.290053
180041,18,2021,Wes,40.5574802,16.6866,485.1,0.661942,0.338058
180042,18,2021,Wes,35.6869914,13.525,237.81,0.626969,0.373031
180043,18,2021,Wes,36.3378862,7.9338,275.76,0.684303,0.315697
180044,18,2021,Wes,48.9068895,9.7126,263.66,0.673679,0.326321
180045,18,2021,Wes,39.1434673,6.9594,274.54,0.664922,0.335078
180046,18,2021,Wes,41.2757089,9.3198,51.21,0.688799,0.311201
180047,18,2021,Wes,44.0364007,10.0956,77.05,0.792377,0.207623
180048,18,2021,Wes,42.6111655,7.7498,37.95,0.730731,0.269269
180049,18,2021,Wes,45.427969,7.2038,295.51,0.56465,0.43535
180050,18,2021,Wes,35.6869914,11.3634,201.91,0.731733,0.268267
